ProbeName	Module	Phase	Phase_normalized	Phase_normalized_rounded	-2	0	2	4	6	8	10	12	14	16	18	20
GS1_SS_12619_17993	darkviolet_01 (677)	1	1.91	2	0.013129465	0.385148192	1.859886876	0.668930715	-1.005851386	-0.748431174	-0.791851451	-0.829068831	-1.146967285	-0.841474624	1.40071745	1.035832053
GS1_SS_12660_10168	darkviolet_01 (677)	1	1.91	2	0.665514225	1.29358137	0.734799569	-0.562725967	-1.207889497	-0.910952307	-0.892956114	-0.982937081	-0.538431106	-0.431353756	1.909051181	0.924299484
GS1_SS_12754_13422	darkviolet_01 (677)	1	1.91	2	0.921127644	0.621472429	0.999787137	0.360210539	0.009988507	-0.953590292	-1.730821004	-1.590357622	-0.711993275	-0.224117129	1.189880914	1.108412153
GS1_SS_12787_11305	darkviolet_01 (677)	1	1.91	2	-0.331769609	-0.478441475	-0.511448849	-0.419871999	-0.228032148	-0.58490887	-0.773026085	-0.753668377	-0.21562336	-0.049345611	1.881461691	2.464674693
GS1_SS_12812_11376	darkviolet_01 (677)	1	1.91	2	0.692369825	1.058043006	1.130649595	-0.14062576	-0.087820969	-0.380887562	-1.047548054	-1.502989381	-1.179560033	-0.981542065	1.582262574	0.857648823
GS1_SS_12819_07787	darkviolet_01 (677)	1	1.91	2	0.137864157	0.671508676	0.373242715	-0.086733705	-0.628176261	-0.834195388	-1.076761078	-1.039028637	-0.458667763	-0.747231096	2.335868668	1.352309713
GS1_SS_12847_18862	darkviolet_01 (677)	1	1.91	2	-0.281142902	0.720398048	0.405153984	0.135160264	0.346328536	-0.410860555	-1.133357716	-0.952356339	-0.923697788	-1.240450197	2.294657519	1.040167146
GS1_SS_12880_12692	darkviolet_01 (677)	1	1.91	2	0.753988627	1.00104305	0.883764297	-0.083304764	-0.436102325	-0.787938583	-1.241672775	-1.318576875	-1.039799512	-0.469747868	1.868617431	0.869729298
GS1_SS_12909_09288	darkviolet_01 (677)	1	1.91	2	0.822085403	0.956062659	1.352979238	0.076254792	-0.189550354	-0.710413807	-1.154616476	-1.441198843	-1.254920305	-0.667426452	1.387297477	0.823446669
GS1_SS_12953_15288	darkviolet_01 (677)	1	1.91	2	0.828836611	0.913596927	1.318619272	0.375089773	-0.310605952	-1.036397875	-1.280020338	-1.381529698	-1.031322407	-0.533926544	1.420788443	0.716871787
GS1_SS_13002_17391	darkviolet_01 (677)	1	1.91	2	0.298945125	-0.35615155	-0.317959876	-1.184935201	-0.76409701	-0.413317431	-0.511107578	-0.72760815	-0.041131054	-0.147192009	1.944106216	2.220448519
GS1_SS_13071_14033	darkviolet_01 (677)	1	1.91	2	0.926675435	0.365975079	0.434984353	-0.717224071	0.941463137	-0.630962478	-1.083219689	-1.157158197	-0.963685767	-1.083219689	1.533833821	1.432538065
GS1_SS_13077_09478	darkviolet_01 (677)	1	1.91	2	0.565911582	0.895703406	1.129184344	0.539644977	0.217149432	-1.376357965	-1.125365958	-1.466831828	-0.508392581	-1.069914235	1.354639374	0.844629451
GS1_SS_13093_20865	darkviolet_01 (677)	1	1.91	2	0.696578803	0.94780413	0.981753499	0.553991455	-0.167093134	-1.177426343	-1.618768134	-1.014469373	-0.817563036	-0.674975688	1.662506237	0.627661584
GS1_SS_13130_21695	darkviolet_01 (677)	1	1.91	2	0.981904441	0.523690558	1.386066284	-0.477500633	-1.463950359	-1.025391764	-1.190004794	-0.643342119	-0.3460559	-0.284510282	1.555593136	0.983501433
GS1_SS_13196_07823	darkviolet_01 (677)	1	1.91	2	-0.466187279	-0.417581691	-0.299905005	0.06335781	-0.013387855	0.140103475	-1.267923661	-0.770611751	-0.658051442	-0.450838146	2.273888786	1.86713676
GS1_SS_13197_06977	darkviolet_01 (677)	1	1.91	2	1.029671723	0.526776437	1.405278161	0.608157832	-0.14444618	-0.931828565	-1.08485341	-1.147454483	-0.792715069	-1.453504173	1.32702682	0.657890906
GS1_SS_13209_21147	darkviolet_01 (677)	1	1.91	2	0.455601174	0.402642254	1.195702079	0.49796831	-0.059159527	-0.766425901	-1.130518475	-1.233788369	-1.052404069	-1.047108177	1.921239281	0.816251418
GS1_SS_13253_06913	darkviolet_01 (677)	1	1.91	2	0.66061146	1.068221637	1.320952907	0.531653709	0.236606151	-0.35744194	-1.037872283	-1.478531934	-1.018431416	-1.25172182	1.51879613	-0.1928426
GS1_SS_13350_15704	darkviolet_01 (677)	1	1.91	2	0.352016668	0.394087484	0.700188935	0.224353504	0.205494173	-1.159631255	-0.943474306	-0.917361386	-1.490394908	-0.545977635	2.082142689	1.098556036
GS1_SS_13375_14873	darkviolet_01 (677)	1	1.91	2	-0.03781191	0.401058115	1.155256043	0.700767366	0.391208515	-0.145636886	-0.997585056	-1.409861162	-1.233975451	-1.331064364	1.710069929	0.797574861
GS1_SS_13391_14318	darkviolet_01 (677)	1	1.91	2	0.770041904	1.11162791	-0.264338255	-1.545285778	0.530691146	0.193916211	-1.533258102	-1.352842958	0.081096607	-0.257121649	0.596843366	1.668629598
GS1_SS_13442_16670	darkviolet_01 (677)	1	1.91	2	0.261819646	0.691012041	0.926869421	1.170664309	0.527159198	-0.102738757	-1.012150385	-1.618802781	-1.783222589	-0.626614283	1.279124686	0.286879492
GS1_SS_13482_18121	darkviolet_01 (677)	1	1.91	2	0.799234508	1.109304826	0.804079357	0.672299471	0.075414108	-0.281166759	-1.448775302	-1.511758335	-1.187153471	-0.949755883	1.412883048	0.505394432
GS1_SS_13514_10358	darkviolet_01 (677)	1	1.91	2	0.530780544	0.356122043	1.371899111	-0.106416564	-1.116218473	-0.802139591	-1.01203621	-0.85269863	-0.685700591	-0.814396328	1.672495583	1.458309106
GS1_SS_13565_09125	darkviolet_01 (677)	1	1.91	2	0.747760707	0.96090241	1.230759932	0.450460048	-0.29690807	-0.992134226	-1.294008741	-1.248270178	-0.745145986	-1.005855795	1.608240291	0.584199606
GS1_SS_13640_09153	darkviolet_01 (677)	1	1.91	2	-0.227018252	-0.033272142	0.363308381	0.092724795	-0.365821435	-0.729353581	-0.842957377	-0.985478502	-0.904923083	-0.462487937	2.19047052	1.904808612
GS1_SS_13666_00822	darkviolet_01 (677)	1	1.91	2	1.044353237	1.305693655	0.843234742	-0.370293806	-0.398700373	-1.22249082	-1.046370103	-1.05773273	-0.887293328	-0.614590283	1.667991012	0.736198797
GS1_SS_13765_09244	darkviolet_01 (677)	1	1.91	2	-0.334299947	-0.125129031	0.835717669	0.075798697	-0.156040989	-0.199832929	-1.261143493	-1.351303371	-0.568200431	-0.629766747	1.66931014	2.044890432
GS1_SS_13802_07670	darkviolet_01 (677)	1	1.91	2	0.324694817	0.739235794	0.978928482	0.217933146	-0.967561413	-1.192200937	-1.18062158	-1.134304152	-0.507860944	-0.309853941	1.937120265	1.094490464
GS1_SS_13827_03910	darkviolet_01 (677)	1	1.91	2	0.633025802	0.775130151	1.276976142	-0.193995908	-0.32969916	-0.950605552	-1.547187776	-0.942924236	-0.762413306	-0.744490234	1.487828272	1.298355806
GS1_SS_13893_18882	darkviolet_01 (677)	1	1.91	2	0.990458675	0.54319012	0.924683887	-0.848275509	0.326133321	-0.006029356	-0.45658665	-2.209484737	-0.852879744	0.184717528	-0.34805825	1.752130714
GS1_SS_13915_03651	darkviolet_01 (677)	1	1.91	2	0.01516181	-0.298555932	0.039443369	0.282258959	-0.17423435	-0.841977223	-0.502108241	-1.084792813	-0.994951044	-0.51781841	1.826808927	2.250764947
GS1_SS_13975_03068	darkviolet_01 (677)	1	1.91	2	0.571720556	1.089772317	1.100030767	-0.16175867	-0.190482332	-0.80701522	-1.064502333	-1.372255854	-1.074760784	-0.695198107	1.809915557	0.794534105
GS1_SS_14012_11652	darkviolet_01 (677)	1	1.91	2	0.573988348	0.963026997	0.760608411	0.656930598	0.424889779	-0.175454127	-0.599052048	-1.495618276	-1.416625656	-1.614107204	1.444388271	0.477024908
GS1_SS_14041_19023	darkviolet_01 (677)	1	1.91	2	0.720495377	1.113426447	1.082668633	0.274507079	-0.249144699	-0.492131426	-1.239546299	-1.69322405	-0.985794336	-0.701284559	1.568642089	0.601385744
GS1_SS_14152_20252	darkviolet_01 (677)	1	1.91	2	0.250073679	0.361337511	-0.08005597	-0.2189245	-1.275226705	-1.35409727	-0.968194864	-0.375257227	-0.371032018	0.385280361	2.198176625	1.447920379
GS1_SS_14201_15510	darkviolet_01 (677)	1	1.91	2	-0.412247739	0.695194154	-0.397282308	0.506629724	-1.19045015	-0.050084309	-0.421226997	-0.959982513	-0.959982513	-0.499047238	1.374924029	2.31355586
GS1_SS_14223_05463	darkviolet_01 (677)	1	1.91	2	-0.201707734	0.322363463	0.914791771	0.326703597	-0.438896064	-0.719268729	-1.164132477	-0.77786054	-0.508772223	-1.296506568	1.881990662	1.661294842
GS1_SS_14249_09200	darkviolet_01 (677)	1	1.91	2	0.673656843	1.010763694	0.270724395	0.023579195	-0.336666351	-1.489611675	-1.250245863	-0.778495744	-0.961012175	-0.189057434	1.966232223	1.060132893
GS1_SS_14274_16058	darkviolet_01 (677)	1	1.91	2	0.303822378	0.233688226	0.604660978	-0.457686864	-1.111780116	-1.266813505	-0.844162956	-0.501428428	-0.449196941	-0.292317916	2.026723196	1.754491948
GS1_SS_14294_09668	darkviolet_01 (677)	1	1.91	2	0.55727137	1.185601406	0.466028724	-0.409071194	-0.388334229	-0.565842648	-0.348933996	-0.807428289	-0.790631348	-1.868953522	1.234955382	1.735338345
GS1_SS_14297_03846	darkviolet_01 (677)	1	1.91	2	0.527258867	0.855307052	1.176412417	0.697357926	0.34148061	-0.246865419	-1.126289123	-1.5255012	-1.456073012	-1.108932077	1.290968926	0.574875032
GS1_SS_14330_16273	darkviolet_01 (677)	1	1.91	2	0.744555983	0.554611732	1.125032549	0.420533436	0.120033398	-0.256914792	-1.656504013	-1.497727085	-1.262502006	-0.445094855	1.584956385	0.569019268
GS1_SS_14333_20560	darkviolet_01 (677)	1	1.91	2	0.662038455	0.691909063	0.227047733	-0.512249804	-1.061122218	-1.624929936	-0.76054923	-0.493580675	-0.361029854	-0.227545576	1.809443168	1.650568874
GS1_SS_14349_07400	darkviolet_01 (677)	1	1.91	2	0.350703947	0.756252698	1.041074509	0.985985517	-0.216595461	-0.578776282	-0.966743439	-1.394562208	-1.605541327	-0.722945347	1.424001609	0.927145784
GS1_SS_14388_20616	darkviolet_01 (677)	1	1.91	2	0.668870694	0.98005188	0.486504045	-0.072174737	-0.510723107	-1.250321184	-1.279268271	-1.02308655	-0.625064102	-0.483223375	1.994357814	1.114076894
GS1_SS_14399_15993	darkviolet_01 (677)	1	1.91	2	-0.035883965	0.821149024	0.748348463	-0.876498103	-0.442792633	-0.769620684	-0.995767108	-0.8377744	-0.935358131	-0.260016756	2.064644566	1.519569726
GS1_SS_14421_04705	darkviolet_01 (677)	1	1.91	2	0.462084458	0.79015914	1.013470477	-0.304342108	-1.030793188	-1.274781501	-1.059740954	-0.633795254	-0.589684373	-0.548330421	1.85143938	1.324314346
GS1_SS_14546_09957	darkviolet_01 (677)	1	1.91	2	0.228660795	0.392229132	-0.395948124	-0.904201393	-1.013246951	-0.706303899	-0.851697976	-0.548591712	-0.027798203	-0.21701244	1.875046787	2.168863986
GS1_SS_14699_03954	darkviolet_01 (677)	1	1.91	2	0.599054612	1.243133063	1.210493952	-0.376854799	-0.40949391	-0.916488096	-1.650868087	-0.895816659	-0.396438265	-0.855561756	1.405240646	1.0435993
GS1_SS_14738_08175	darkviolet_01 (677)	1	1.91	2	0.454215774	0.737590664	1.970156241	0.095965406	-0.456961209	-0.675827993	-0.939620066	-1.202260207	-1.140055963	-0.906214083	1.27243197	0.790579465
GS1_SS_14796_14133	darkviolet_01 (677)	1	1.91	2	0.675266123	0.928989539	1.059774804	0.507233214	0.046450567	-0.833995841	-1.357136903	-1.299591386	-1.179268942	-0.797375966	1.632352697	0.617302094
GS1_SS_14805_04474	darkviolet_01 (677)	1	1.91	2	-0.725482524	1.030584891	1.018533448	0.006212232	0.071806515	-1.207540246	0.641495444	-1.12490178	-0.594638286	-0.463794047	-0.868378206	2.21610256
GS1_SS_14817_06800	darkviolet_01 (677)	1	1.91	2	-0.022430548	0.460688945	-0.622681869	-0.04806546	-0.014542883	-1.22529949	-1.49742394	-0.966978455	0.302935641	-0.004683301	1.879482722	1.758998637
GS1_SS_14828_01506	darkviolet_01 (677)	1	1.91	2	0.547796399	0.897121116	1.00628509	-0.519033346	-1.186918387	-0.226374656	-1.643422278	-0.859426465	-0.450557762	-0.37712018	1.861733686	0.949916783
GS1_SS_14851_21366	darkviolet_01 (677)	1	1.91	2	-0.084657822	0.159077118	-0.05978691	-0.724669298	-1.009855759	-0.989959029	-0.492540783	-0.38476683	-0.270360634	-0.346631431	2.196004834	2.008146543
GS1_SS_14896_08403	darkviolet_01 (677)	1	1.91	2	0.205570806	-0.386279347	-0.162590194	-0.166864509	0.28535802	-0.628775485	-0.679212402	-0.620796764	-0.825963885	-1.102369589	1.722952637	2.358970711
GS1_SS_14901_15892	darkviolet_01 (677)	1	1.91	2	0.203866472	0.619875753	0.688936582	0.103563839	-0.649528061	-0.595101551	-0.762985138	-1.039228455	-1.346713576	-0.654460978	2.225868894	1.205906218
GS1_SS_14914_03734	darkviolet_01 (677)	1	1.91	2	0.712187995	1.037545035	0.695730245	0.328595841	-0.404406986	-1.029801453	-1.375414185	-1.088036566	-0.856362097	-0.813318753	1.734720609	1.058560315
GS1_SS_15117_09346	darkviolet_01 (677)	1	1.91	2	0.551288445	0.941947894	0.713825588	1.056009047	0.28181897	-0.924377724	-0.602154966	-1.993701034	-1.099746747	-0.800963556	1.326619133	0.549434951
GS1_SS_15142_20424	darkviolet_01 (677)	1	1.91	2	0.346219638	0.716303831	0.287476115	-0.587802375	-0.771375884	-0.800747645	-0.932920572	-1.197266424	-0.339610991	-0.435069216	2.169178009	1.545615515
GS1_SS_15152_03649	darkviolet_01 (677)	1	1.91	2	-0.555833999	1.18775234	0.309005055	-0.054884827	-0.691123149	-0.434453079	-1.287912672	-0.797331454	-0.966758988	-0.114690218	2.188892052	1.217338939
GS1_SS_15169_04694	darkviolet_01 (677)	1	1.91	2	1.066133486	0.111047566	0.803308104	-0.234160508	-0.784403121	-1.12561502	0.030509262	0.372950754	-0.263363329	-1.340793695	-0.950398099	2.314784599
GS1_SS_15193_03735	darkviolet_01 (677)	1	1.91	2	-0.427796965	0.096563786	1.343536749	0.300561667	0.786134088	0.105183415	-0.284998448	-1.016804932	-1.615869132	-1.601503084	1.552850068	0.762142788
GS1_SS_15201_08894	darkviolet_01 (677)	1	1.91	2	-0.072076115	0.015208722	0.166187898	0.135091335	-0.04355306	-0.333501707	-0.914685755	-1.129144813	-0.89967362	-0.925408707	2.161943893	1.839611929
GS1_SS_15275_10760	darkviolet_01 (677)	1	1.91	2	0.277135719	0.574561958	-0.198410187	-0.268985904	-0.655471977	-0.952898215	-0.761335553	-0.751253308	-0.689079461	-0.5496084	2.388357899	1.58698743
GS1_SS_15296_16869	darkviolet_01 (677)	1	1.91	2	0.714917973	1.610175464	-0.243971048	0.036449291	-0.722311542	-0.323259548	-0.979246427	-1.868482007	-0.061105673	0.058529633	-0.152638726	1.93094261
GS1_SS_15484_09884	darkviolet_01 (677)	1	1.91	2	0.433849989	0.633337062	0.98140761	0.034875843	-0.650259069	-0.743811627	-1.353279029	-1.248720287	-0.760320902	-0.463153952	1.99782864	1.138245722
GS1_SS_15555_03709	darkviolet_01 (677)	1	1.91	2	0.474281077	1.138886468	0.075227623	-0.351832129	-0.4271444	-0.788178944	-1.052279776	-0.955055843	-0.799787771	-0.727232598	2.222425431	1.190690862
GS1_SS_15629_19763	darkviolet_01 (677)	1	1.91	2	0.548943847	0.352345854	-0.366788908	-0.40171092	-0.113280971	-1.109205012	-0.633230925	-0.811721208	-0.747050815	-0.607362768	2.437577984	1.451483842
GS1_SS_15704_10140	darkviolet_01 (677)	1	1.91	2	0.930209434	1.180434846	1.111728886	-0.141942839	-0.460874211	-1.181862686	-1.351507033	-1.012218339	-0.409980907	-1.003736122	1.406570761	0.93317821
GS1_SS_15735_06448	darkviolet_01 (677)	1	1.91	2	0.516450832	0.252515272	0.736880531	-0.562494536	0.111846319	-0.665458409	-1.596483847	-1.51092232	-0.323212297	-0.224453991	1.768839569	1.496492875
GS1_SS_15765_07606	darkviolet_01 (677)	1	1.91	2	0.17091552	0.307106103	0.23681419	-0.531783955	-1.03063688	-0.986704434	-0.813830259	-0.652378519	-0.540790106	-0.180544048	2.036067519	1.985764869
GS1_SS_15798_12117	darkviolet_01 (677)	1	1.91	2	-0.144294529	-0.127980287	1.404631544	-1.042504802	-0.592009247	-1.105537102	-0.592009247	-0.488191342	-0.508584145	-0.360272851	1.896283483	1.660468526
GS1_SS_15814_12773	darkviolet_01 (677)	1	1.91	2	0.725099767	0.837315861	0.902452788	0.140157256	-0.397706089	-1.135494659	-1.915847953	-1.212885068	-0.311931719	-0.045579727	1.617024235	0.797395308
GS1_SS_15875_00327	darkviolet_01 (677)	1	1.91	2	-0.105294105	-0.128863015	0.639483449	0.944700833	1.417257477	0.23881198	-1.139969252	-1.528856266	-1.352089441	-1.013875583	1.179329331	0.849364592
GS1_SS_15949_17667	darkviolet_01 (677)	1	1.91	2	0.3372012	-0.021089248	0.21021218	0.695491647	-0.513171698	-0.558524919	-1.43610975	-0.953097944	-0.685513939	-0.744473126	2.002798249	1.666277348
GS1_SS_15959_14349	darkviolet_01 (677)	1	1.91	2	0.500664969	0.672027082	1.355078858	0.619300278	-0.269146367	-0.45632652	-0.849860211	-1.784562642	-1.175807725	-0.852256884	1.488333872	0.752555291
GS1_SS_15981_03634	darkviolet_01 (677)	1	1.91	2	0.30740845	-0.72933235	1.602907345	0.957110882	0.653707056	-0.248706662	-0.722243475	-1.594175033	-1.558730661	-0.47413287	1.061813558	0.74437376
GS1_SS_15990_01345	darkviolet_01 (677)	1	1.91	2	0.516994056	0.729666657	1.031563971	-0.740707706	-0.850710776	-1.293167567	-1.111051374	-0.999826048	-0.350807937	0.017091218	1.825419456	1.22553605
GS1_SS_15996_18583	darkviolet_01 (677)	1	1.91	2	0.252405563	0.221140994	1.620230443	0.464557993	0.653261997	-0.362836486	-1.428065004	-1.83003803	-1.007109919	-0.483428393	0.796855694	1.103025149
GS1_SS_16037_12628	darkviolet_01 (677)	1	1.91	2	0.942500233	1.123166875	0.969600229	-0.073749629	-0.317649596	-1.004182835	-0.868682854	-1.21646614	-1.049349496	-0.927399512	1.788245951	0.633966775
GS1_SS_16073_15411	darkviolet_01 (677)	1	1.91	2	1.033227649	1.173147954	1.076952744	-0.488405672	-1.074321951	-0.965009212	-0.466543124	-1.048086894	-0.851323964	-0.750756245	1.763830268	0.597288447
GS1_SS_16076_00602	darkviolet_01 (677)	1	1.91	2	0.420560885	1.144528424	0.232211607	0.573594674	-0.736021402	-0.463797835	-0.740435838	-0.903769978	-1.315784024	-1.267225226	1.552863773	1.50327494
GS1_SS_16127_02054	darkviolet_01 (677)	1	1.91	2	0.430596344	0.859527639	0.722703985	0.355669105	-0.075433993	-0.207914038	-1.35354066	-1.540315806	-0.979990368	-1.024512351	1.727814887	1.085395257
GS1_SS_16137_13855	darkviolet_01 (677)	1	1.91	2	0.300377407	0.651515082	1.347080795	0.179380284	-0.55733787	-0.608778421	-0.988991191	-1.236129491	-1.023657649	-0.926367911	1.90420433	0.958704634
GS1_SS_16160_13129	darkviolet_01 (677)	1	1.91	2	0.715464542	0.80334603	1.171256666	-0.57296744	-0.866402239	-0.69212878	-1.368369381	-1.095787817	-0.56849889	-0.429973833	1.691693816	1.212367328
GS1_SS_16165_10859	darkviolet_01 (677)	1	1.91	2	0.376534979	0.096403514	0.760495869	-0.424983378	-0.682557141	-0.752949971	-1.028121942	-1.087315912	-0.405785333	-0.604165126	2.22818637	1.524258072
GS1_SS_16167_06632	darkviolet_01 (677)	1	1.91	2	0.702374178	0.989262027	-0.112421671	-1.438118395	-0.951955154	-1.027542372	-0.713168262	-0.132692788	-0.171345343	-0.505303413	1.795296631	1.565614562
GS1_SS_16192_16179	darkviolet_01 (677)	1	1.91	2	0.750016429	1.200492968	1.239383029	-0.084823544	-0.607894862	-0.581968155	-1.061612239	-1.035685532	-1.029203855	-1.171800745	1.561133465	0.821963042
GS1_SS_16199_14815	darkviolet_01 (677)	1	1.91	2	0.057624073	0.193752471	0.182544024	0.092695666	-0.691534072	-0.740345051	-1.076598466	-0.897624874	-0.812657614	-0.344433773	2.012232631	2.024344985
GS1_SS_16208_00993	darkviolet_01 (677)	1	1.91	2	0.886462557	0.937775259	1.069111341	0.154034826	-0.445835093	-0.977288076	-1.362133339	-1.172765035	-0.952853456	-0.635203397	1.667820615	0.830873797
GS1_SS_16221_19068	darkviolet_01 (677)	1	1.91	2	0.643520296	0.834287182	1.427611129	0.241586146	-0.830445889	-0.814873082	-1.58572703	-0.838232293	-0.783727468	-0.651358609	1.628967524	0.728392094
GS1_SS_16307_11714	darkviolet_01 (677)	1	1.91	2	0.269400472	0.861169643	-0.22627285	-1.605868051	-0.183289616	-0.851495639	-0.916803498	-0.590264203	-0.534286038	0.257405151	1.933684625	1.586620003
GS1_SS_16315_13266	darkviolet_01 (677)	1	1.91	2	0.812521973	1.147853917	0.99188557	-0.009821132	-0.521007386	-0.880709384	-1.542600052	-1.23066336	-0.863162945	-0.374787061	1.517986298	0.952503563
GS1_SS_16354_18321	darkviolet_01 (677)	1	1.91	2	0.57417819	0.321056406	1.170239167	-0.174898988	-0.332651016	-1.031103838	-1.153582121	-1.380575205	-0.911891643	-0.204946993	1.524446362	1.59972968
GS1_SS_16393_14461	darkviolet_01 (677)	1	1.91	2	0.066830862	1.016144358	1.04465227	0.1851387	-0.22965143	-1.062082483	-1.529612253	-1.077761835	-0.767025586	-0.498951428	1.779871341	1.072447485
GS1_SS_16533_19194	darkviolet_01 (677)	1	1.91	2	0.206499022	0.052783564	0.502837071	-0.596941569	0.290487881	-1.821911149	-0.614373219	-0.598526264	-0.291729226	-0.718963118	2.078182814	1.511654192
GS1_SS_16564_08300	darkviolet_01 (677)	1	1.91	2	0.252322729	-0.009668039	1.796216935	-0.124674693	0.015128518	0.051257437	-0.701390988	-1.625932285	-1.850335513	0.158746583	1.140622905	0.897706412
GS1_SS_16598_04032	darkviolet_01 (677)	1	1.91	2	0.447435664	0.506072401	0.976890901	0.19391801	0.009384752	-0.467642344	-0.978816715	-1.699703649	-1.085742528	-0.877064731	1.723991905	1.251276334
GS1_SS_16600_21832	darkviolet_01 (677)	1	1.91	2	0.856040055	0.290803055	1.528075836	0.611663407	0.380433604	-0.567685922	-1.05489253	-1.766368846	-1.186360979	-0.846089698	1.113176876	0.641205141
GS1_SS_16602_17016	darkviolet_01 (677)	1	1.91	2	0.404149762	1.114814209	0.53179067	-0.355564467	-0.643174549	-1.481479904	-0.868357636	-1.280821708	-0.566255573	0.053555301	1.745549807	1.345794089
GS1_SS_16746_11299	darkviolet_01 (677)	1	1.91	2	-0.57326732	0.174675908	0.721609393	-0.454063868	1.960390365	0.092869617	-1.279138741	-0.335561613	-1.232392289	-1.213693709	0.937344268	1.201227988
GS1_SS_16804_10759	darkviolet_01 (677)	1	1.91	2	0.890685048	1.048358393	0.921518946	-0.217933762	-0.465305721	-1.131037624	-1.2571763	-1.173083849	-0.738606186	-0.493336538	1.831469341	0.784448252
GS1_SS_16872_21259	darkviolet_01 (677)	1	1.91	2	0.57565593	0.587170967	1.178756033	-0.380092205	-0.562893429	-0.888193246	-1.263871353	-1.165993532	-0.634862415	-0.564332809	1.826476907	1.292179155
GS1_SS_16895_14002	darkviolet_01 (677)	1	1.91	2	0.640791856	0.110256675	0.817110396	0.070767641	-0.308327092	-1.236319406	0.246493845	-1.575925104	-1.030976426	-0.11285637	-0.000312622	2.379296606
GS1_SS_16918_16815	darkviolet_01 (677)	1	1.91	2	-0.098204339	-0.49148167	0.138682006	-0.617974379	-0.34888989	-0.335090685	-0.461583394	-1.186041635	-0.316691745	-0.544378621	2.0402124	2.221441953
GS1_SS_16954_19249	darkviolet_01 (677)	1	1.91	2	0.596432141	0.613962328	0.728882441	-0.022967791	0.18739445	0.072474337	-1.684439936	-1.729239302	-0.702749477	-0.788452613	1.48501783	1.243685592
GS1_SS_16968_10290	darkviolet_01 (677)	1	1.91	2	0.16779242	0.993094423	0.499432182	-0.249921784	-0.594219552	-0.419539066	-1.172690434	-1.311928502	-0.665104386	-0.601814355	2.232439808	1.122459246
GS1_SS_17052_05753	darkviolet_01 (677)	1	1.91	2	0.695891253	1.112135647	0.982267396	0.100661769	-0.427968611	-0.722669642	-1.305411794	-1.205513139	-1.105614485	-0.689370091	1.758396693	0.807195004
GS1_SS_17073_13459	darkviolet_01 (677)	1	1.91	2	0.727072714	1.42863241	1.224969813	1.175296008	0.50966703	-0.455660567	-1.031876697	-0.715620142	-0.882855284	0.160294607	-1.909447239	-0.230472654
GS1_SS_17078_19614	darkviolet_01 (677)	1	1.91	2	0.492297607	0.872511366	0.801900239	-0.439226103	-1.221380121	-1.187432464	-1.306928217	-0.704017828	-0.203493572	-0.237441229	1.722560698	1.410649625
GS1_SS_17113_09717	darkviolet_01 (677)	1	1.91	2	0.153994171	1.056312665	0.626420184	0.275518547	0.052217505	-0.556923431	-1.152392875	-1.76761003	-0.716424175	-0.854658153	1.777711744	1.105833848
GS1_SS_17160_11610	darkviolet_01 (677)	1	1.91	2	0.561334687	0.924786315	0.644251408	-0.527638253	-1.047249706	-0.915964898	-0.968478821	-0.878652373	-0.546985488	-0.591207739	2.022603705	1.323201161
GS1_SS_17165_09672	darkviolet_01 (677)	1	1.91	2	1.141950406	1.443662199	0.377326516	-0.595047494	-1.064855859	-1.297604957	-0.961411815	-0.553669876	-0.429537024	-0.626942741	1.596673181	0.969457463
GS1_SS_17292_13568	darkviolet_01 (677)	1	1.91	2	0.556337168	0.184277885	0.743191165	-0.305114716	0.329639303	-1.407003729	-0.897277016	-1.640571225	-0.724162283	0.0681811	1.786413518	1.306088831
GS1_SS_17296_06390	darkviolet_01 (677)	1	1.91	2	0.177837949	0.38315473	0.049794626	-0.53758691	-0.508329699	-1.205339726	-0.732061313	-0.792296747	-0.63740563	-0.210594552	2.283152432	1.729674841
GS1_SS_17301_13497	darkviolet_01 (677)	1	1.91	2	0.721709741	1.24118138	0.619469303	-0.224766081	-0.502920215	-0.773556669	-1.014122406	-1.104334558	-0.705897556	-1.156958313	1.875899042	1.024296332
GS1_SS_17304_14112	darkviolet_01 (677)	1	1.91	2	-1.474329019	0.403470414	-0.281770096	0.34576595	-0.252917864	-0.786684156	-1.227161565	0.06686104	-0.296196212	-0.260130922	1.74822486	2.01486757
GS1_SS_17325_15130	darkviolet_01 (677)	1	1.91	2	-0.067040539	0.251089192	0.236243138	-0.277006161	-0.757594142	-1.178373733	-0.617341348	-0.627182161	-0.539993406	-0.523026487	2.264426217	1.835799426
GS1_SS_17339_20333	darkviolet_01 (677)	1	1.91	2	0.530730108	1.057472932	0.475182683	-0.680586845	-1.007358939	-0.748393013	-1.507285765	-0.622166278	-0.639175282	-0.101361281	1.626929811	1.616011869
GS1_SS_17356_10984	darkviolet_01 (677)	1	1.91	2	0.577533946	0.840008864	1.009347521	0.915765632	0.54455747	-0.336449174	-1.214336421	-1.441606724	-1.615401662	-0.946959595	1.183231584	0.484308559
GS1_SS_17392_11097	darkviolet_01 (677)	1	1.91	2	0.087358517	0.039627056	0.145034031	-0.247756112	-0.648501498	-0.77180777	-1.066151776	-0.837438528	-0.403877763	-0.453598034	2.227716752	1.929395125
