ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_03568_12493	-0.1608	-0.4391	-0.659	-1.175	-0.665	-0.1557	0.421	0.386	0.6025	0.5165	0.4505	-0.122	-0.2475	-0.565
GS1_SS_03571_09110	0.05805	-0.1299	0.041	0.0425	0.0808	0.033	0.169	0.08145	-0.017825	-0.025645	-0.01715	0.219	-0.029	-0.07691
GS1_SS_03572_10850	0.00145	-0.1492	-0.20655	-0.5325	-0.4315	-0.0644	0.005	0.2265	0.4875	0.3675	0.2675	-0.03	-0.199	-0.2175
GS1_SS_03573_11169	0.2325	0.144	0.361	0.14905	-0.2275	-0.1835	0.0392	-0.003945	-0.302	-0.08865	0.17	0.189	0.3565	0.5265
GS1_SS_03576_11508	0.0405	-0.476	0.3071	1.029	0.10405	0.15615	0.099	0.0936	-0.2337	-0.3935	-0.2155	-0.733	-0.312	-0.3135
GS1_SS_03577_09398	-0.458	-0.802	-0.638	0.599	0.3855	0.54	0.762	0.4215	0.5445	-0.3205	-0.2675	-0.827	-0.126	-0.7335
GS1_SS_03580_13048	0.614	0.2309	0.321	0.7135	-0.0867	-0.617	-0.7055	-0.894	-0.568	-0.307	0.18577	0.274	0.373	0.4865
GS1_SS_03582_12195	0.354	0.036	0.1695	0.843	0.21235	0.3415	0.27705	0.346	0.3185	-0.227	-0.36	-0.268	-0.3305	-0.6195
GS1_SS_03583_17767	0.17185	0.417	0.6295	0.4895	0.518	0.0294	-0.1698	-0.5415	-0.3405	-0.3575	-0.184	-0.0152	-0.0176	0.2162
GS1_SS_03586_07058	0.2897	-0.1329	-0.1273	-1.385	-1.105	-0.389	0.23104	0.4615	0.643	0.543	0.3205	0.27	-0.0945	-0.1025
GS1_SS_03588_16246	0.0725	-0.09915	-0.4555	0.087	-0.52	-0.4472	0.258	0.4205	0.073	0.1325	0.008	-0.197	0.1095	0.4935
GS1_SS_03589_14425	-0.0125	-0.12215	-0.2125	-0.425	-0.2615	-0.0545	0.206	0.27335	0.2145	0.2005	0.2	0.00336	0.008565	0.01725
GS1_SS_03590_10143	0.863	1.173	1.535	0.551	-0.003895	-1.18	-2.915	-3.245	-2.455	-1.735	-1.41	-0.843	0.364	0.9705
GS1_SS_03591_13833	-0.8935	-1.345	-2.125	-2.98	-1.381	0.4495	1.177	1.275	1.12	0.855	0.1482	-0.662	-0.833	-2.005
GS1_SS_03593_11601	-0.11623	-0.1027	-0.1651	-0.1768	0.01604	0.02175	0.041825	-0.03955	-0.03945	0.09895	0.15545	0.42	0.1541	0.23
GS1_SS_03594_11621	0.606	0.6905	1.165	1.096	0.803	0.019	-0.763	-1.055	-0.4975	-0.539	-0.369	-0.458	0.0507	0.5565
GS1_SS_03597_15098	0.11025	0.08705	0.11455	0.3145	0.1905	0.2634	-0.06645	0.00075	-0.034	-0.0266	-0.112155	0.0771	-0.1463	-0.0299
GS1_SS_03602_10317	0.4095	0.7135	1.07	0.9045	0.0456	-0.2915	-0.78	-1.235	-0.5415	-0.817	-0.5655	-0.452	-0.148	0.2515
GS1_SS_03605_10043	-0.5035	-0.746	-0.7135	-0.852	-0.1234	0.3995	0.484	0.4915	0.5405	0.404	0.234	-0.177	-0.153	-0.7345
GS1_SS_03606_02156	0.3345	0.4746	-0.7595	-1.405	-1.515	-0.52	-0.045	-0.4545	0.53	0.405	0.565	0.72	0.32935	0.189
GS1_SS_03608_09950	-0.249	-0.3045	-0.3105	-0.3705	-0.322	-0.1041	0.309	0.20465	0.17775	0.1615	0.326	0.485	0.264	0.18385
GS1_SS_03609_04727	-0.1244	-0.501	-0.277	-0.3075	-0.4015	0.04185	0.228335	0.263	-0.1805	0.0885	0.1725	0.189	0.24815	-0.3115
GS1_SS_03614_12217	0.17	0.20045	0.2035	0.3145	0.2935	-0.10465	-0.244	-0.355	-0.335	-0.068	0.156	0.209	0.2455	0.552
GS1_SS_03616_08745	-0.6905	-0.6545	-0.8485	1.355	0.9165	0.9065	0.0305	-0.0287	0.4785	0.2975	-0.15345	-0.433	-0.84	-0.598
GS1_SS_03617_14157	-0.0242	-0.163	0.0245	0.0112	-0.449	-0.463	-0.2485	-0.3685	-0.357	-0.1575	0.113043	0.594	0.408	0.3715
GS1_SS_03620_10303	-0.112	-0.02875	-0.1995	-0.13275	-0.0736	0.3055	0.424	0.4645	0.5505	0.2685	0.2265	-0.0335	0.10715	-0.0065
GS1_SS_03621_01514	-0.582	-0.355	-0.3025	0.276	0.851	1.09	0.85	0.5745	-0.16305	-0.5985	-0.692	-0.773	-0.527	-0.4985
GS1_SS_03624_04006	0.16375	0.2655	1.3	0.7505	0.743	0.224	-0.2465	-0.3845	-0.82	-0.8895	-0.8255	-1.02	-0.1885	0.11605
GS1_SS_03626_09115	0.018	-0.1195	-0.9355	0.0615	-0.243	-0.697	0.06	0.371	0.73	0.126	0.3615	0.503	-0.20955	0.498
GS1_SS_03628_08597	-0.07255	-0.0471	-0.0745	0.37455	0.575	0.0575	-0.0665	-0.298	-0.14865	0.059	0.1175	0.393	0.13435	0.132
GS1_SS_03634_18124	-0.1387	-0.0817	-0.11955	0.1645	0.6935	0.6815	0.314	0.023	0.188	-0.243	-0.2393	-0.365	-0.3265	-0.561
GS1_SS_03637_13769	0.03705	-0.158	0.110685	-0.1295	-0.13145	0.0805	0.047635	-0.21125	-0.4505	-0.1882	-0.0864	0.174	0.261	0.306
GS1_SS_03638_14593	-0.424	-0.9405	-0.9395	-1.22	0.21405	0.8765	0.871	0.5675	0.6905	0.3975	0.2654	-0.526	-1.0885	-1.615
GS1_SS_03640_01744	0.3072	0.039	0.495	0.8475	0.21	-0.273	-0.597	-0.6905	-0.14745	-0.1775	0.4665	0.598	0.476	0.824
GS1_SS_03647_14226	0.04	0.13015	0.12245	-0.267	-0.0075	-0.0615	-0.115	0.1712	0.172885	0.35585	-0.01395	0.286	-0.0557	-0.117
GS1_SS_03649_16448	0.3195	0.4945	0.3389	0.0759	-0.4445	-0.6985	-0.663	-0.6695	-0.604	-0.2515	-0.0052	0.137	0.4615	0.675
GS1_SS_03653_09982	-0.0065	-0.2606	0.1505	-0.131	0.07895	-0.091	-0.3925	-0.4465	0.07185	-0.205	-0.0534	0.0502	0.1195	0.07135
GS1_SS_03655_14809	0.0295	-0.379	-0.523	-0.386	-0.4475	0.438	0.3202	0.7955	0.345	0.073645	0.042205	0.405	0.0165	-0.504
GS1_SS_03656_08735	-0.622	-1.305	-1.28	-0.0964	0.532	0.7055	0.5995	0.5185	0.42	0.19225	-0.1655	-0.453	-0.5435	-1.1855
GS1_SS_03657_03565	0.2705	0.5285	0.766	0.7435	0.4625	-0.9545	-0.692	-0.26	-0.218	-0.4345	-0.25235	-0.201	0.203	0.245
GS1_SS_03658_06772	0.409	0.6175	0.204	0.8615	0.562	0.096	0.026	0.0612	-0.0803	-0.1578	0.2415	-0.0188	0.06165	-0.11515
GS1_SS_03661_13282	0.0453	0.3435	1.208	1.36	1.24	0.36085	-0.869	-2.865	-2.68	-2.64	-2.205	-1.63	-0.4935	0.4595
GS1_SS_03663_13073	-0.263	-0.328	-0.258	0.11555	-0.0338	-0.09218	0.16085	0.4455	0.461	0.225	0.164	0.0526	0.0724	0.1215
GS1_SS_03665_16872	0.23055	0.2135	0.3135	0.168	0.13185	-0.064	-0.0645	0.256	0.449	0.351	0.07475	-0.0797	0.1547	-0.194
GS1_SS_03666_08933	-0.0301	-0.4915	-0.355	-0.6605	-0.34375	0.222	0.472	0.434	0.4395	0.377	0.3327	-0.00327	0.10261	-0.0878
GS1_SS_03667_20800	-0.131	-0.477	-0.477	-0.401	0.09405	-0.1255	0.1446	0.17985	0.0644	0.196	0.167675	0.191	0.303	0.15525
GS1_SS_03668_13045	-0.21715	0.01815	0.18505	0.73	0.49	0.09095	-0.235	-0.466	-0.14255	-0.3395	-0.3805	-0.372	-0.253	-0.20125
GS1_SS_03671_04299	0.5525	0.4805	0.5835	0.2875	-0.433	-0.6445	-0.4655	-0.389	-0.406	-0.247	-0.1706	-0.068	0.1314	0.2152
GS1_SS_03677_17907	0.002	0.1785	-0.4175	-0.567	-0.301	0.14908	0.14995	0.7015	0.7545	0.5585	0.217	-0.107	-0.3215	-0.3395
GS1_SS_03680_07163	0.4705	0.1205	-0.18315	-0.30805	-0.7105	-0.5375	0.063	0.514	0.6	0.4295	0.28	0.117	-0.0530094	-0.14665
GS1_SS_03682_02989	-1.15	-1.605	-1.795	-1.455	-1.475	-0.631	1.1925	2.02	0.48485	-0.0948	-0.553	-0.717	-0.991	-1.255
GS1_SS_03683_09010	-0.05125	0.06275	0.5015	1.295	0.721	-0.148	-0.609	-1.061	-0.558	-0.606	-0.6515	-0.284	-0.1765	-0.1356
GS1_SS_03684_15484	-0.14355	-0.341	-0.08115	-0.247	-0.12208	0.0903	-0.0815	-0.12435	-0.2205	0.0325	0.14695	0.201	0.23935	0.0122
GS1_SS_03687_06940	-3.18	-3.515	-2.48	-0.199	1.46	1.825	1.385	0.3545	-0.629	-1.72	-2.76	-3.56	-3.695	-3.89
GS1_SS_03688_20187	-0.08885	-0.53705	0.06315	-0.062	-0.1495	-0.8453	-0.19035	0.379	-0.122	-0.0145	0.431	0.49	0.1205	0.38425
GS1_SS_03691_08501	-0.8785	-0.911	1.073	-0.232	0.10605	0.3005	0.961	0.5019	-0.2415	0.1075	-0.4215	-0.933	-0.4155	-0.698
GS1_SS_03697_10817	-0.153	-0.3745	-0.5285	-0.0457	-0.363	-0.0145	0.36	0.2526	0.1853	0.02025	0.2475	0.373	-0.0045	0.0455
GS1_SS_03699_12993	-0.07525	-0.281025	-0.07495	-0.04705	0.1457	0.517	0.414	0.516	0.303725	0.06525	-0.113	-0.409	-0.3775	-0.591
GS1_SS_03701_11648	-0.882	-0.9385	-1.1255	0.539	1.7	1.365	0.892	0.3025	0.04425	-0.212	-0.30125	-0.906	-0.994	-0.9295
GS1_SS_03707_09088	-0.0939	0.242	-0.266	-0.1165	-0.04455	0.1037	0.1446	0.2076	0.07335	0.2925	0.288	0.204	0.228	0.11615
GS1_SS_03708_01664	0.2405	0.417	0.3335	0.2945	0.308	-0.1031	-0.1955	-0.3515	-0.2214	0.0784	0.065	0.197	0.204	0.352
GS1_SS_03709_16433	-0.9995	-0.7655	-0.5315	1.185	1.495	0.7545	0.3095	-0.5825	-0.5775	-0.972	-1.1525	-1.68	-1.057	-0.816
GS1_SS_03711_00236	0.513	0.596	0.2649	-0.4275	-1.11	-0.395	-0.2725	-0.0612	0.275	0.3085	0.3075	0.334	0.24	0.3455
GS1_SS_03713_01166	-0.049	-0.037095	-0.382	-0.5745	-0.06233	0.2277	0.28	0.28835	0.408	0.326	0.367	0.312	0.1029	-0.196
GS1_SS_03716_02296	-3.135	-3.43	-2.405	-0.4845	0.64	2.145	2.18	0.952	-1.1195	-1.8	-2.67	-3.11	-3.965	-4.165
GS1_SS_03718_02784	0.24795	0.3735	0.588	-0.0203	-0.057	-0.384	-0.1753	-0.24425	-0.286	-0.1765	0.1605	0.26	0.0315	0.0266
GS1_SS_03720_00869	-0.848	-1.34	-0.97	-1.362	-0.23085	0.8485	0.849	1.205	0.686	0.5565	-0.0925	-0.266	-0.695	-0.925
GS1_SS_03724_18304	0.2006	0.2858	0.29195	0.072	0.17485	-0.0735	-0.1621	-0.21855	-0.058	0.0675	0.0545	0.283	0.0765	0.0445
GS1_SS_03725_19083	0.2609	0.2775	-0.1053	-0.0285	-0.41	-0.572	-0.1885	0.0785	0.226	0.2475	0.244	0.413	0.0946	0.254
GS1_SS_03726_10164	0.103	0.004	0.0455	0.407	-0.241	0.0285	-0.33965	-0.6005	0.1806	-0.09985	0.1735	0.676	0.452	0.359
GS1_SS_03732_05034	0.0057	-0.0855	-0.090662	-0.3336	-1.31	-0.808	0.1455	0.5555	0.838	0.5985	0.3695	-0.0719	-0.0295	0.1595
GS1_SS_03739_14781	-0.118515	-0.23265	-0.275	-0.4895	-0.285	0.1097	0.05978	0.2205	0.4485	0.375	0.174	-0.157	-0.1175	-0.2402
GS1_SS_03741_20321	0.3315	-0.028	0.08	0.049	-0.3595	-0.5155	-0.4565	-0.19945	-0.0335	0.0678	0.3458	0.552	0.414	0.4905
GS1_SS_03742_05966	0.024	-0.24925	-0.12665	-0.072	-0.0765	-0.0895	0.05135	0.276	0.11	0.1855	0.1959	0.389	0.065	-0.19475
GS1_SS_03744_01314	0.3915	0.659	1.64	1.255	0.6445	-0.2415	-0.8885	-1.855	-1.22	-1.175	-0.7475	-0.724	0.14465	0.19755
GS1_SS_03746_06451	0.5835	0.8775	1.33	0.379	-0.16115	-0.5015	-1.275	-1.36	-1.215	-0.7515	-0.5125	-0.241	0.3175	0.7365
GS1_SS_03750_10730	0.3925	0.5905	-0.3865	1.0955	-0.1215	-0.3771	0.1619	-0.1837	-0.551	-0.43637	0.259	0.55	0.321525	0.333
GS1_SS_03751_07393	0.19125	0.0135	0.3435	-0.1805	-0.2635	-0.5865	-0.1905	0.2557	-0.316027	-0.12747	0.1129	0.211	0.484	0.7045
GS1_SS_03755_18860	0.01005	0.2995	-0.4955	0.3175	0.3295	-0.019895	0.365	-0.203	0.15265	0.212	0.1855	0.433	0.148	0.1561
GS1_SS_03758_11583	0.3415	0.6295	0.2215	-0.132939	-0.6915	-0.8165	-0.6025	-0.0844	0.197655	0.20755	0.202	0.236	0.4655	0.642
GS1_SS_03767_06820	0.07205	0.16405	0.05	0.04135	-0.0318	-0.268	-0.0755	0.07995	0.213	0.12335	0.0736	-0.0449	-0.1259	0.04135
GS1_SS_03780_21645	0.2415	0.0855	0.224	-0.362	-0.384	-0.3845	-0.0195	-0.39	-0.359	-0.09515	0.03485	0.382	0.618	0.2755
GS1_SS_03781_09641	-0.20085	0.434595	-0.236935	1.1525	-0.3815	-0.4605	-0.4535	-0.394	0.13765	-0.1765	-0.2085	0.732	0.536	0.0345
GS1_SS_03784_06814	0.41595	0.717	1.0475	1.105	0.4775	0.29245	-0.1985	-0.631	-0.7945	-0.955	-1.0405	-0.567	-0.07165	0.3905
GS1_SS_03786_09462	-0.0879	0.4835	0.0305	-0.283	-0.715	-0.173	0.071	-0.3765	0.24015	0.704	-0.087575	0.0428	0.31675	0.052
GS1_SS_03787_10187	-0.386	-0.6195	-0.886	-0.853	-0.4155	-0.046695	0.3535	0.528	0.5245	0.4205	0.3455	0.427	0.0195	0.0448
GS1_SS_03789_03544	0.50495	0.234	0.0157935	-0.0575	-0.775	-0.3255	0.0491	0.54694	0.5865	0.3965	0.2321	0.208	-0.4775	-0.699
GS1_SS_03792_11926	-0.0845	-0.047	-0.408	-0.835	-0.5755	-0.145	0.25355	0.449	0.475	0.4205	0.30045	-0.249	-0.1075	-0.24785
GS1_SS_03794_19316	0.11755	0.488	0.519	1.282	1.235	0.886	-0.612	-1.051	-0.655	-0.625	-0.46415	-0.421	-0.418	-0.6725
GS1_SS_03796_16597	0.025	-0.15445	-0.16115	-0.23645	-0.0185	0.0355	0.1345	0.091	0.20475	0.215	0.15528	-0.14	-0.018	-0.0755
GS1_SS_03799_07264	0.1556	0.374	0.5345	-0.29	-0.309	-0.42	-0.3625	-0.229	-0.06645	-0.2375	-0.101995	-0.158	0.04055	0.399
GS1_SS_03801_16641	0.2073	0.09935	0.27431	0.15705	0.07005	-0.187	-0.09975	-0.3015	-0.2255	-0.08965	0.1013	0.362	0.1702	0.2525
GS1_SS_03804_14512	0.7515	1.53	2.2	0.9395	0.0055	-1.5505	-2.11	-2.435	-1.585	-1.1215	-0.9865	-0.905	0.606	1.029
GS1_SS_03806_02170	-0.1475	-0.787	-0.52655	0.031775	-0.4445	0.402	0.1995	0.748	0.0145	0.25635	0.36675	0.175	0.41	-0.0485
GS1_SS_03807_18078	0.0075	-0.0941	-0.026	0.0686	0.01785	0.045	-0.05735	0.14505	0.13555	-0.041	-0.0923	-0.329	-0.218	-0.14235
GS1_SS_03809_05158	0.4165	0.247	-0.0267	0.164	0.0735	-0.555	-0.618	-0.50505	-0.1804	0.248	0.484	0.352	0.0661	-0.3015
GS1_SS_03814_17290	-0.2905	-0.2267	-0.2854	0.3475	0.0695	0.341	0.44775	0.5495	0.2657	-0.1777	0.03	0.0159	-0.08145	0.125
GS1_SS_03816_12132	-0.1132	-0.245	-0.1315	0.6208	0.752	0.7385	-0.00685	-0.188	0.138	-0.429	-0.441	0.448	-0.3769	-0.597
GS1_SS_03817_12353	-2.975	-2.355	-2.415	-1.754	-0.313	1.64	1.695	1.4	0.0791	-0.097	-1.10555	-1.53	-2.4856	-4.385
GS1_SS_03821_14802	-0.2285	-0.2525	-0.362	-0.1595	-0.0575	0.2841	0.451	0.28035	0.13565	0.13345	-0.028	0.0267	-0.16685	-0.3575
GS1_SS_03823_16489	-0.983	-1.215	-0.864	0.17695	1.138	0.9505	1.0085	0.802	0.142	-0.08435	-0.4935	-0.948	-0.899	-0.8785
GS1_SS_03824_13900	0.2164	-0.035	-0.1515	-0.3485	-0.74	-0.2565	0.1865	-0.012	0.00665	0.17425	0.327	0.845	0.413	0.4855
GS1_SS_03830_12886	-0.2985	-0.5825	-1.246	-1.0295	-0.754	0.163	0.4015	0.7895	0.5495	0.3985	0.1365	-0.0322	-0.119275	-0.3072
GS1_SS_03832_13719	0.16185	0.1085	0.1763	0.219	0.08515	-0.0567	-0.1775	-0.317	-0.1546	-0.1118	0.00995	0.207	0.155	0.0896
GS1_SS_03833_14041	-0.4695	-0.3575	-0.661	-0.16	0.1163	1.1705	0.7415	0.573	0.671	0.121	-0.3065	-0.74	-1.0735	-0.9285
GS1_SS_03834_08811	0.159	0.2042	0.15	0.11805	-0.1305	-0.184	-0.18695	0.05895	-0.01235	-0.126	-0.0249	0.176	0.322	0.311
GS1_SS_03841_01255	0.035	0.2165	-0.3755	-0.778	-0.609	-0.0378	0.1835	0.515	0.7125	0.5435	0.2195	-0.0268	-0.324	-0.348
GS1_SS_03842_16443	0.0695	-0.03313	0.1151	-0.06755	-0.244	-0.0751	-0.0324	-0.15765	-0.07756	-0.021115	0.10945	0.164	0.0641	0.1385
GS1_SS_03847_08871	-1.108	-0.84	0.227	1.046	0.634	0.529	0.259	-0.1568	-0.613	-0.4845	-0.2052	-0.446	-0.791	-0.539
GS1_SS_03851_21098	-0.01405	-0.5125	-0.6625	-0.543	-0.262	0.2535	0.386	1.07	0.537	0.3295	0.05965	-0.252	-0.45265	-0.532
GS1_SS_03852_08800	0.08065	0.0295	0.0527	-0.14355	-0.2675	-0.051	0.10645	0.428	0.32	0.16125	0.03695	0.0683	-0.0675	0.056155
GS1_SS_03853_08113	-0.04240725	0.0345	-0.0651	0.0614	-0.050445	-0.261	-0.108	0.2755	0.0848	0.08925	0.2465	0.102	0.116	0.1347
GS1_SS_03854_20687	-0.8755	-0.985	-1.09	-1.39	0.2815	1.305	1.14	0.855	0.1234	-0.216	-0.41	-0.635	-0.7565	-1.0115
GS1_SS_03855_09826	-0.008	0.3575	0.186	0.6375	0.314	0.16237	-0.1163	-0.0521	-0.1725	-0.3565	-0.4955	-0.411	-0.231	-0.09405
GS1_SS_03856_13861	0.5535	0.6385	0.5325	0.6445	0.6815	0.4425	-0.4655	-0.431	0.1099	-0.265995	-0.451	-0.415	-0.419	-0.0608
GS1_SS_03858_00315	-0.30375	-0.6575	-1.0525	-1.55	-0.768	0.17	0.6605	0.784	0.6915	0.8295	0.449	0.1	-0.1025	-0.7935
GS1_SS_03860_02041	-0.03735	-0.42	-0.4815	-0.304	-0.296	0.3585	0.1945	0.534	0.341	0.1585	0.25695	-0.0552	0.134	0.0775
GS1_SS_03861_09670	-0.3695	-0.713	-0.4585	-0.6435	-0.6405	0.212	0.43	0.4925	0.008	-0.083	-0.2021	0.0319	0.10965	0.0157
GS1_SS_03862_12664	0.194	0.27755	0.323	0.267	0.4865	0.284	-0.01005	-0.1039	0.365	0.0278	-0.2766	-0.523	-0.3735	-0.3355
GS1_SS_03864_19176	0.178	0.0962	0.038	0.013	-0.24175	-0.2674	-0.5205	-0.6145	-0.405	-0.116	0.16625	0.263	0.4615	0.4875
GS1_SS_03867_18186	0.1258	0.15525	-0.013665	-0.0999	0.1945	0.00505	0.00175	-0.03345	0.27075	0.11685	0.08825	-0.00227	-0.0553	-0.3325
GS1_SS_03869_17163	0.0032	0.4245	1.27	1.56	1.2245	0.008	-1.146	-2.08	-1.7445	-0.9495	-0.8935	-0.723	-0.11105	0.343
GS1_SS_03875_03575	0.000185	0.01645	0.1945	0.0689	-0.01975	-0.191	-0.01395	0.09525	0.04	0.1032	0.0688	0.0429	0.1172	0.00135
GS1_SS_03877_08875	0.07685	-0.34	-0.1985	0.034	-0.15495	-0.4155	-0.15345	0.17445	0.176	0.2713	0.353	0.473	0.186	0.2415
GS1_SS_03882_19862	-0.431	-1.92	-1.47	-1.2795	-0.7165	1.09	1.275	1.013	0.55295	0.161	0.288438	-0.107	-0.1135	-1.08
GS1_SS_03883_16834	0.1902	0.228	0.3755	0.45795	0.2174	0.136	0.471	0.426	-0.244	0.0645	-0.005	0.108	-0.07305	0.1131
GS1_SS_03884_00332	0.257	-0.186	0.18475	0.0535	-0.419	-0.0255	-0.1793	-0.0934	0.20265	0.1735	0.376	0.168	0.134	0.18035
GS1_SS_03887_01390	-0.023	-0.2245	0.8805	0.276	-0.106	-0.18985	-0.113	0.1023	-0.22921	-0.12642	-0.262	-0.33	-0.2255	-0.2576
GS1_SS_03889_01637	0.14995	0.04655	-0.08235	0.1547	-0.2065	0.01663	0.25185	0.21261	0.14665	0.044175	0.1855	0.171	0.1325	0.2045
GS1_SS_03892_17332	0.5155	0.7445	0.321	0.596	0.6835	-0.0725	-0.487	-0.7655	0.23065	0.1728	0.1025	-0.0572	0.0469	0.1115
GS1_SS_03896_06498	0.041	0.392	1.335	1.335	1.385	0.495	-1.495	-4.075	-3.97	-3.48	-3.66	-2.61	-0.955	-0.1229
GS1_SS_03901_07601	0.017	0.0275	-0.077745	-0.5245	-0.503	-0.194	-0.0305	0.0405	-0.0859	-0.008	0.16	0.812	0.4695	0.4165
GS1_SS_03902_04346	-0.0215	-0.23721	-0.3295	-0.485	-0.5205	-0.207	0.01645	0.348	0.4195	0.4115	0.3335	-0.0891	0.1719	-0.127
GS1_SS_03904_10394	0.19705	-0.37145	-0.10945	-0.2685	-0.225	-0.331	-0.02725	0.157	0.257	0.2945	0.3825	0.345	0.0061	-0.0881
GS1_SS_03908_11069	-0.15105	0.07935	-0.1935	-0.1475	-0.0924	0.031475	0.225	0.34	0.247	0.1615	0.165	0.112	0.178	0.1725
GS1_SS_03910_10492	-0.008	0.2845	0.714	0.7105	0.5775	-0.043	0.1633	-0.391	-0.2775	-0.1185	-0.055	-0.416	0.1825	0.1762
GS1_SS_03911_10652	-0.605	-0.688	0.0855	0.3065	-0.2285	-0.0545	0.74	0.493	-0.31045	0.018	-0.1568	-0.758	-0.1155	0.1185
GS1_SS_03914_01548	-0.448	-0.822	-0.8015	-1.105	0.6925	0.7475	0.5385	-0.083	-0.399	-0.2285	-0.1885	-0.19	-0.4855	-0.4505
GS1_SS_03916_12631	-0.196	-0.0805	-0.3155	0.043	0.0952	0.0055	0.202	0.5465	0.446	0.1033	0.0743	-0.139	-0.1045	0.02065
GS1_SS_03917_08579	-0.289	0.3545	-0.4265	0.981	0.2465	-0.037	0.0445	-0.2681	0.0462	-0.228402	-0.2215	0.00124	0.11905	0.4564
GS1_SS_03918_01153	-0.008955	0.13755	0.2025	0.2275	-0.0987	-0.0705	-0.292	-0.1389	0.00963	0.1025	0.07095	0.0621	0.09055	0.08941
GS1_SS_03920_01755	0.326	0.4385	0.213	0.096	-0.14025	-0.3365	-0.5425	-0.5845	-0.1835	-0.09215	0.00415	0.429	0.3295	0.4895
GS1_SS_03922_00684	-0.244	-0.378	-0.5945	-0.5695	-0.3435	0.225	0.3985	0.564	0.511	0.3335	0.05015	-0.136	-0.11055	-0.3065
GS1_SS_03925_05856	0.206	0.523	1.215	0.9425	0.234	-0.27715	-0.3065	-0.413	-0.3485	-0.47	-0.0635	-0.0656	-0.129	0.0445
GS1_SS_03926_16668	0.03225	0.126	0.1314	0.3605	0.2325	0.015	-0.068	-0.05465	-0.01635	-0.04955	0.008	0.122	0.2075	0.221
GS1_SS_03927_21149	-0.1578	-0.2475	-0.1162	-0.27475	-0.3615	0.3703	0.308	0.6125	0.5715	0.3885	-0.04705	-0.113	-0.028	-0.3055
GS1_SS_03929_10895	0.386	-0.193865	-0.3104	0.0055	-0.4135	-0.458	-0.299	-0.1452	-0.2485	0.031	-0.0795	0.336	0.2925	0.233
GS1_SS_03930_21618	0.5965	-0.4845	0.71	-0.0296	-0.3305	-0.4713	-0.067	0.201	0.6145	0.2775	0.1265	-0.654	-0.2105	0.164
GS1_SS_03932_17797	0.3444	0.768	1.295	1.0055	1.08	0.2261	-0.6455	-1.69	-1.48	-1.39	-1.105	-0.507	-0.13555	0.5105
GS1_SS_03933_16247	0.02039	0.4115	0.261	0.537	0.281	0.0346	-0.22	-0.11065	0.006	-0.093785	-0.1975	-0.183	-0.0476	0.02825
GS1_SS_03935_06278	-0.4985	-0.189	-0.12875	1.18	0.9595	0.576	0.527	0.1475	-0.193	-0.7625	-1.0015	-0.503	-0.5325	-0.4805
GS1_SS_03937_04040	0.16	0.4415	0.1232	0.1518	-0.3385	-0.025	-0.02395	0.1196	0.09965	0.25425	0.087	-0.0592	0.109225	0.2083
GS1_SS_03938_08306	-0.0885	-0.3015	-0.0769	0.035075	0.1805	0.00245	0.0706	0.153	0.1309	-0.071985	-0.1179	0.0796	0.0922	0.009
GS1_SS_03944_03340	0.18165	0.454	0.933	1.1875	1.635	0.34945	-0.37885	-0.711	-0.3835	-0.456	-0.4555	-0.911	0.084	-0.086
GS1_SS_03947_14364	0.4305	0.22465	0.19575	0.571	0.293	-0.1365	-0.361	-0.26678	-0.06973	-0.0215	-0.0785	-0.221	0.027	0.17875
GS1_SS_03948_18465	-0.055	0.1802	0.525	1.74	0.9115	-0.3085	-0.896	-1.37	-0.584	-0.6255	-0.646	-0.327	-0.2842	0.2365
GS1_SS_03958_10708	0.08865	0.0885	0.1275	0.24775	-0.077	0.0162	0.1316245	-0.213	-0.232	0.0337	-0.11705	0.0934	-0.017055	0.0245
GS1_SS_03962_08110	-0.0135	0.32865	0.822	0.01871	0.06648	0.22	0.12265	-0.1715	0.6575	0.4965	0.446	0.278	0.3055	-0.12025
GS1_SS_03967_16224	0.5065	0.2525	0.4145	0.3785	-0.0155	-0.2373	-0.742	-0.184	-0.081	0.0495	0.188	0.379	0.18	0.2234
GS1_SS_03969_13236	0.686	0.4945	0.1082	-0.252	-0.438	-0.4515	-0.43	-0.494	0.245	0.4075	0.4725	0.304	0.2755	0.217055
GS1_SS_03971_03763	0.572	0.4805	0.348	0.25	-0.457	-0.8605	-0.041755	-0.2721	0.0699	0.3194	0.268	-0.143	0.175	0.11315
GS1_SS_03972_11700	0.22765	-0.03775	-0.088	-0.54	-0.37	-0.2695	-0.01725	0.18405	0.39	0.22955	0.311	0.03	0.01175	-0.0125
GS1_SS_03973_02065	-0.05725	-0.12505	-0.2775	-1.54	-2.44	-0.3485	0.20105	1.0405	0.7285	0.8795	0.3745	0.173	0.246	-0.1675
GS1_SS_03974_02428	-0.1528	0.624	0.081	0.5155	-0.214735	-0.731	0.112	-0.5265	-0.4855	0.0405	-0.84195	-0.0459	-0.509	0.968
GS1_SS_03976_08701	1.36	1.625	1.0435	-0.3375	-1.1685	-3.305	-3.81	-3.41	-1.975	-0.849	-0.059	0.217	0.8995	1.0425
